id,tweet,lat,long,party,region,cluster
"8,44E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Berchem Ongeval afgehandeld sinds 21/03/2017 19:34,511.925,4.4282,2,7,1.00E+00
"8,44E+22",@VincentKoerse @angarant zo zeg best veel!,524.547.263,50.375.404,2,16,1.40E+01
"8,44E+22",Mijn stem terugzoeken! (@ AZ Klina in Brasschaat Antwerpen) https://t.co/tgZAyGgb5E,5.129.850.332,448.971.748,2,16,1.40E+01
"8,44E+22",Bordel ensoleillé 🚊🚲🚶🏻 @ Amsterdam Netherlands https://t.co/vFCSQHiSdV,523.731,4.8922,2,13,4.00E+00
"8,44E+21",Uithoorn - ivm geweldsincident zoeken we: vrouw kort blond haar bruin/groen rok grijs vest 175l op gele fiets va...https://t.co/jmsiRGfuuv,5.223.784.946,482.411.664,2,18,1.40E+01
"8,44E+22",A2 13121 Rit 33889 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW E2 verloskunde 2e etage https://t.co/7P17PbWqyB #p2000,523.703.613,48.395.754,2,2,1.00E+01
"8,44E+22",A1 13197 Rit 33888 Amsterdam Europaboulevard 1083AD 6 Metro Amsterdam Rai https://t.co/wi8OErNySF #p2000,523.282.017,4.889.583,2,2,1.00E+01
"8,44E+22",beaut @ Amsterdam Netherlands https://t.co/M3f4iFtWB1,523.731,4.8922,2,7,1.00E+00
"8,44E+22",Carlo Boszhard enthousiast over &amp;C @KirstinShow6 #andsee @ A'dam Toren https://t.co/kwgJs7eJE8,523.838.099,490.227,2,7,1.00E+00
"8,44E+22",A1 (GRIP: 1) 13410 Rit 33890 Amsterdam Europaboulevard 1083AD 6 Metro Amsterdam Rai https://t.co/EukFkiypj2 #p2000,523.282.017,4.889.583,2,2,1.00E+01
"8,44E+22",#AMSTERDAM Opschaling | A1 (GRIP: 1) 13410 Rit 33890 Amsterdam Europaboulevard 1083AD __ Metro Amsterdam Rai | https://t.co/CzxgeT8Zm3,52.341.997,4.890.618,2,2,1.00E+01
"8,44E+22",A1 (GRIP: 1) 13163 Rit 33892 Amsterdam Europaboulevard 1083AD 6 Metro Amsterdam Rai https://t.co/UihbrB6mOh #p2000,523.282.017,4.889.583,2,16,1.40E+01
"8,44E+22",#AMSTERDAM Opschaling | A1 (GRIP: 1) 13163 Rit 33892 Amsterdam Europaboulevard 1083AD __ Metro Amsterdam Rai | https://t.co/xN26V4sy4b,52.341.997,4.890.618,2,12,4.00E+00
"8,44E+22",#alarm Prio: 1 Vechtpartij Derde Oosterparkstraat 1091KA Amsterdam - Derde Oosterparkstraat 42-64 1091 KA Amsterdam Netherlands,523.561.715,49.158.227,2,16,1.40E+01
"8,44E+22",8686 stemmers bedankt!,52.445.389,503.933.033,2,16,1.40E+01
"8,44E+22",#ICDirect 957 (V 20:37 van Amsterdam Airport) naar Amsterdam Centraal is 9 minuten vertraagd.,5.230.944.443,476.194.429,2,12,4.00E+00
"8,44E+22",#AMSTERDAM Opschaling | A1 (GRIP: 1) 13164 Rit 33893 Amsterdam Europaboulevard 1083AD __ Metro Amsterdam Rai | https://t.co/Ttt68pETB8,52.341.997,4.890.618,2,12,4.00E+00
"8,44E+22",A2 13114 Rit 33902 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW E2 verloskunde 2e etage https://t.co/MfKWpNW5iq #p2000,523.703.613,48.395.754,2,12,4.00E+00
"8,44E+22",A2 13190 Rit 33904 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/r01CKA3kcw #p2000,523.729.206,48.759.681,2,19,1.40E+01
"8,44E+22",Hoppaaa! Vanavond sta ik in de keuken met een aantal Griekse chefs om heerlijke gerechten… https://t.co/tZ8A3FBXyl,52.369.976,48.795.748,2,16,1.40E+01
"8,44E+22",Croissants en verse jus - heb ik je aandacht? Donderdagochtend 23 maart organiseren wij de LEWIS… https://t.co/nV0HlAMa4B,5.234.665.122,483.085.127,2,7,1.00E+00
"8,44E+22",P 1 Brandmelding OMS Bunk en Borggreve Marnixstraat 360 1 Amsterdam [ 13GG06 13ASH ] https://t.co/h8YCrPgmrW #p2000,523.833.691,48.822.486,2,13,4.00E+00
"8,44E+22",AMSTERDAM: De verloren medicijnen omg Westerpark nog niet aangetroffen. Bij aantreffen belt u de politie. De pol https://t.co/MxbSCAnxca,5.238.621.853,488.143.795,2,19,1.40E+01
"8,44E+22",#Intercity 1177 (V 20:41 van Rotterdam) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,2,13,4.00E+00
"8,44E+22",I'm at Rembrandtplein in Amsterdam Noord-Holland https://t.co/WXeSmxyVoF,5.236.598.635,48.965.013,2,16,1.40E+01
"8,44E+22",☕️☕️ (@ Rembrandtplein in Amsterdam Noord-Holland) https://t.co/hwXeIF4eT5,5.236.598.635,48.965.013,2,12,4.00E+00
"8,44E+22",Like an IKEA dreamhouse. @ De Jordaan https://t.co/mm1UpJUx6x,5.237.962.346,488.692.141,2,2,1.00E+01
"8,44E+22",💚 Amsterdam!#amsterdam #holanda #pic #photography #picoftheday #picture @ Amsterdam Netherlands https://t.co/2vUAnYnGu2,523.731,4.8922,2,2,1.00E+01
"8,44E+22",#Intercity 1174 (V 21:23 van Breda) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.159.555.435,478.000.021,2,7,1.00E+00
"8,44E+22",#ICDirect 1059 (V 20:55 van Amsterdam Airport) naar Amsterdam Centraal is 5 minuten vertraagd.,5.230.944.443,476.194.429,2,7,1.00E+00
"8,44E+22",#Intercity 1174 (V 21:59 van Delft) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.200.666.809,435.638.905,2,2,1.00E+01
"8,44E+22",Father John Misty #OMGOMG @ Zonnehuis Amsterdam https://t.co/1xHWCTXU5g,524.132.555,489.139.267,2,2,1.00E+01
"8,44E+22",Wereld sociaal werk dag. Mooie roos gekregen van stageplaats! ❤ Love… https://t.co/fDol1IUc9M,5.115.730.852,441.090.646,2,16,1.40E+01
"8,44E+21",#Intercity 1174 (V 22:08 van Den Haag HS) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.206.972.122,432.250.023,2,0,1.30E+01
"8,44E+21",m-maar kijk je hoofd 👉🏿 @ Amsterdam- Osdorpplein https://t.co/9ViACTJJ19,5.235.636,4.7906,2,0,1.30E+01
"8,44E+22",Gemeenteraadscommissie #patrimonium #verkeer #groen #Brasschaat @Brasschaat2012 (@ Raadzaal in Brasschaat) https://t.co/YivK0xDjJd,5.129.085.335,449.403.506,2,4,5.00E+00
"8,44E+22",A1 13118 Rit 33922 Amsterdam Werengouw 1024NV 285 https://t.co/vRMzNfiD3n #p2000,52.393.688,49.491.855,2,11,4.00E+00
"8,44E+22",Door weer en wind! #fietsen #ijburg #kids #dinsdag @ IJburg https://t.co/qQETTmU3wP,52.355,499.778,2,4,5.00E+00
"8,44E+22",https://t.co/XAp69y5Etu @ IJ-Hallen https://t.co/EOWcdsLnhd,5.240.202,489.362,2,4,5.00E+00
"8,44E+22",Drinking a Bullebak by Brouwerij de Eeuwige Jeugd @ Frenzi — https://t.co/1ptjFbdvE3,523.679,489.874,2,11,4.00E+00
"8,44E+22",#ICDirect 1072 (V 21:38 van Amsterdam Airport) naar Rotterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,2,16,1.40E+01
"8,44E+22",#ICDirect 1072 (V 21:22 van Amsterdam) naar Rotterdam Centraal is 7 minuten vertraagd.,5.237.888.718,490.027.761,2,19,1.40E+01
"8,44E+22",#alarm P2 Ongeval Wegvervoer Materieel Provincialeweg - N246 24 5 Westzaan - Provincialeweg 55 1551 Westzaan Netherlands,52.464.421,47.662.116,2,0,1.30E+01
"8,44E+22",#trafficjam in #Amsterdam #bikelife @ Heineken Roeivierkamp https://t.co/C1k9bLaXC0,523.474.894,49.107.668,2,13,4.00E+00
"8,44E+22",Mooi tijdstip om een flinke hijskraan een bak op de Rabobank toren te zien zetten..... @… https://t.co/nwhILhVNvN,5.243.902.195,481.968.834,2,13,4.00E+00
"8,44E+22",Utrecht - De jongen die wij zochten is in goede gezondheid aangetroffen. Dankuwel voor uw deelname en een fijne av...https://t.co/a1divtQugA,5.211.398.389,510.688.738,2,4,5.00E+00
"8,44E+22",B1 13177 Rit 33933 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B4 AOA https://t.co/9aitGgCqnx #p2000,523.703.613,48.395.754,2,13,4.00E+00
"8,44E+22",B1 13175 Rit 33935 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B4 AOA https://t.co/HDFSVQDidD #p2000,523.703.613,48.395.754,2,19,1.40E+01
"8,44E+22",A1 13176 Rit 33936 Amsterdam De Klencke 1083HH 111 Verpleeghuis Vreugdehof https://t.co/5NubbbjVYP #p2000,52.333.703,4.886.214,2,4,5.00E+00
"8,44E+22",De beentjes eens lekker onder handen laten nemen bij #Soepelaandestart👌 Op de route naar de… https://t.co/7i8py87TkD,5.233.187.058,48.847.393,2,4,5.00E+00
"8,44E+22",#ICDirect 965 (V 22:37 van Amsterdam Airport) naar Amsterdam Centraal is 6 minuten vertraagd.,5.230.944.443,476.194.429,2,0,1.30E+01
"8,44E+22",B1 13401 Rit 33938 Amsterdam Oosterpark 1091AC 9 OLVGO seh https://t.co/Y6KIuOPnhQ #p2000,523.591.188,4.916.442,2,4,5.00E+00
"8,44E+22",A1 13112 Rit 33941 Amsterdam Valkhof 1082VC 21 https://t.co/iHhSeq6F1G #p2000,523.317.385,48.707.997,2,12,4.00E+00
"8,44E+22",#ICDirect 1067 (V 22:55 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,2,12,4.00E+00
"8,44E+22",Morgen een boom planten met de kinderen op Marken. Want: @Boomfeestdag !,5.245.328.626,496.647.788,2,18,1.40E+01
"8,44E+22",A1 13118 Rit 33949 Amsterdam Gulden Winckelstraat 1055JH 3 1 https://t.co/iDG5u59wx4 #p2000,523.800.248,4.846.258,2,2,1.00E+01
"8,44E+22",A2 13121 Rit 33950 Amsterdam Nieuwezijds Voorburgwal 1012RE 67 INK Hotel Amsterdam https://t.co/EfksB0Lrek #p2000,523.751.014,48.921.261,2,2,1.00E+01
"8,44E+22",#ICDirect 971 (V 23:40 van Rotterdam) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,2,7,1.00E+00
"8,44E+22",P 2 Containerbrand (Bovengronds) Meteorenweg Amsterdam [ 13GG02 13ASY ] https://t.co/6h7gajW9rO #p2000,524.109.198,48.899.078,2,7,1.00E+00
"8,44E+22",Ik kijk geen rijdende rechter maar mijn Waterlandse volgers hebben niets met vlakke vloeren.,5.245.988.858,502.537.876,2,2,1.00E+01
"8,44E+22",@ncilla ik heb liever dat de redactie vrij kan kiezen zonder inbreng belastingcenten. Dat de redactie weinig smaak heeft is iets anders.,5.081.575.425,519.259,2,2,1.00E+01
"8,44E+22",bijzonder dat #investeren in #klimaatmaatregelen nu goed is voor de #economie ...#nieuwsuur dat lag wel eens anders #politiek #leiderschap,5.250.859.568,607.652.489,2,1,0.00E+00
"8,44E+22",Fotoshoot bij @infolavinia voor #amsterdamcookbook #mezepublishing #foodphotography… https://t.co/5dv7JNUh89,523.521.529,485.576,2,15,1.40E+01
"8,44E+22",In de keuken bij @pastaebasta_ams voor #amsterdamcookbook #rareamsterdam #foodphotography… https://t.co/51HiMvXYXi,5.236.483,488.985,2,15,1.40E+01
"8,44E+21",De presentatie is terug te kijken op https://t.co/p7EdYxWmx5 vanaf 1 uur en 55 min. https://t.co/kLivOArzkE,5.088.999.974,584.048.455,2,15,1.40E+01
"8,44E+22",#baby #Amsterdam #vondelpark #babysitting @ Amsterdam Oud-Zuid https://t.co/hpAfB9FsOW,5.235.194,487.972,2,2,1.00E+01
"8,44E+22",@eefhoedemaeker onzin. Kleur houden is heel belangrijk. Weet ik als bestuurder ;-),5.245.346.013,49.667.471,2,13,4.00E+00
"8,44E+22",@eefhoedemaeker geen kiezer wil dat je regeert als je teveel moet inleveren. De tijd zal leren of het lukt.,5.245.375.282,496.652.397,2,4,5.00E+00
"8,44E+22",@eefhoedemaeker ik mag hopen dat CDA en VVD ook het klimaatakkoord Parijs uitvoeren. Zelfs zonder GroenLinks.,5.247.517.364,499.070.671,2,4,5.00E+00
"8,44E+22",Gefeliciteerd met je verjaardag michiel_marsman ! Happy birthday to you! #livemusic… https://t.co/Fd37rGvkYp,5.237.741.784,489.434.431,2,4,5.00E+00
"8,44E+22",#Intercity 1182 (V 23:48 van Rotterdam) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,2,15,1.40E+01
"8,44E+22",#Intercity 1182 (V 23:59 van Delft) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.200.666.809,435.638.905,2,15,1.40E+01
"8,44E+22",#Intercity 1182 (V 0:08 van Den Haag HS) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.206.972.122,432.250.023,2,15,1.40E+01
"8,44E+21",Ook bij #lugar #primi hebben we een #restyling gedaan. #groen #blad #loveit #voorjaar… https://t.co/0iCVx0w14D,5.139.736.438,547.743.943,2,15,1.40E+01
"8,44E+22",A2 13120 Rit 33960 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/cMbESJOZWm #p2000,523.729.206,48.759.681,2,15,1.40E+01
"8,44E+22",B2 (OPS GHOR: Contact MKA) Amsterdam Elandsgracht 1016TT 117 Meldkamer Ambulancedienst https://t.co/1aKt6ydGZq #p2000,523.688.969,48.786.868,2,13,4.00E+00
"8,44E+22",Ice Blue suede shoes #elvis @ Nederlands IJsbeelden Festival https://t.co/wrS1xZs9W2,5.231.271,494.177,2,1,0.00E+00
"8,44E+22",Het weer: Ruimte voor de zon https://t.co/4NbLYddKAo #Zwolle #Nieuws,5.251.202.912,609.040.618,2,18,1.40E+01
"8,44E+22",B1 13120 Rit 33966 Amsterdam Oosterpark 1091AC 9 OLVGO seh https://t.co/DmXgFGRA9o #p2000,523.591.188,4.916.442,2,15,1.40E+01
"8,44E+22",@Publiekewaarden we moeten ook kijken naar de Eerste Kamer #verkennersbingo,5.151.351.351,361.906.403,2,11,4.00E+00
"8,44E+22",Verrassingsbezoek van de minister tijdens dag 1 van de #handelsmissie #InternationaalAmbitieus @… https://t.co/snfL3DovjQ,1.211.345.614,-6.894.291.491,2,13,4.00E+00
"8,44E+21",A M S @ Amsterdam Netherlands https://t.co/AFxW0uzBHF,523.731,4.8922,2,15,1.40E+01
"8,44E+22",Prio: 1 Vechtpartij Nieuwezijds Voorburgwal Amsterdam https://t.co/nruFRcZjaX #p2000,52.377.325,48.955.919,2,0,1.30E+01
"8,44E+22",B1 13103 Rit 33997 Amsterdam Oosterpark 1091AC 9 OLVGO seh https://t.co/GlDEiDPyv9 #p2000,523.591.188,4.916.442,2,13,4.00E+00
"8,44E+22",#BEMMEL #LFL03 | A1 6681VP __ Franciscusstraat Bemmel Gezondheid 15393 | https://t.co/eeb9tWDNYC,518.926.751,59.027.181,2,1,0.00E+00
"8,44E+22",Mogguh! (@ Elspeterbospark in Hoofddorp Noord-Holland) https://t.co/HSlc5a6bc2 https://t.co/Ms1dFKqh37,523.118.551,465.684.894,2,2,1.00E+01
"8,44E+22",File op A15 Stilstaand verkeer #A15 #A15_JJJ #file #fileleed #verkeer https://t.co/gDhbb9gzdG,5.184.535,494.612,2,2,1.00E+01
"8,44E+22",Weer op mijn werk (@ Bakkersland in Hedel Gelderland) https://t.co/Ol4cM2itBZ,517.570.834,526.403.087,2,7,1.00E+00
"8,44E+22",Lekker vroeg op de goed naar het werk! #voorjaar @ Bijman &amp; Helsloot Fysiotherapie https://t.co/ollxuUEUKS,5.250.517.092,495.108.929,2,7,1.00E+00
"8,44E+22",File op A27 Stilstaand verkeer #A27 #A27_LMD #file #fileleed #verkeer https://t.co/CAMAG9oNhD,5.172.488,489.328,2,2,1.00E+01
"8,44E+22",#Intercity 1118 (V 7:23 van Breda) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.159.555.435,478.000.021,2,2,1.00E+01
"8,44E+22",File op A16 Stilstaand verkeer #A16 #A16_WJJ #file #fileleed #verkeer https://t.co/ltYgXg7c0x,5.166.276,468.036,2,0,1.30E+01
"8,44E+21",MWNL - Ouders weigeren uitnodiging homohuwelijk - Een eerste wetsontwerp rond het homohuwelijk dateert al van… https://t.co/Bo0pqzDxUZ,5.237.387.263,490.373.535,2,12,4.00E+00
"8,44E+21",MWNL - Nederlandse kust voor hooikoortspatiënten de plek om van de zon te genieten' - Het pollenseizoen is… https://t.co/Rsf1OqFbCP,5.237.387.263,490.373.535,2,14,1.40E+01
"8,44E+21",MWNL - Geen alcohol en tabak in 'gezonde' supermarkt op Radboud Universiteit - Nijmeegse studenten kunnen vanaf… https://t.co/kawUQNoNhq,5.237.387.263,490.373.535,2,0,1.30E+01
"8,44E+22",Op het werk (@ Atlas Copco Airpower - @meetatlascopco in Wilrijk Antwerpen) https://t.co/bHpnRKRuv4,5.115.122.383,438.374.684,2,11,4.00E+00
"8,44E+22",#Stijlvolle #controle van #licht en privacyMet #Twist ® #Shades kan je eenvoudig twee #stoffen… https://t.co/JdwrEgy1SN,5.234.652.778,485.857.778,2,4,5.00E+00
"8,44E+22",@hfarjon naast de school,5.245.354.118,496.642.632,2,4,5.00E+00
"8,44E+22",A1 13118 Rit 34005 Amsterdam Lucien Gaudinstraat 1034WB 250 https://t.co/funpCjP9xY #p2000,524.050.845,49.179.735,2,1,0.00E+00
"8,44E+22",File op A58 Stilstaand verkeer #A58 #A58_TIN #file #fileleed #verkeer https://t.co/w2zW8v6w9e,5.154.987,513.902,2,1,0.00E+00
"8,44E+22",File op A12 Stilstaand verkeer #A12 #A12_MJD #file #fileleed #verkeer https://t.co/5PsX2DTDTL,5.202.105,464.882,2,16,1.40E+01
"8,44E+22",A2 13121 Rit 34008 Amsterdam Dollardplein 1025XJ 2 Het Schouw https://t.co/PlI7a8ko7J #p2000,5.239.797.714,494.287.957,2,18,1.40E+01
"8,44E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3mrjr #brugopen,52.471.471,4.813.427,2,0,1.30E+01
"8,44E+21",A1 13110 Rit 34011 Amsterdam Hoofdweg 1057CZ 305 1 https://t.co/ZIAMdbRWOO #p2000,523.686.432,48.517.315,2,11,4.00E+00
"8,44E+21",File op A27 Stilstaand verkeer #A27 #A27_PQS #file #fileleed #verkeer https://t.co/494OcMf1UR,5.187.692,496.735,2,13,4.00E+00
"8,44E+21",A2 13151 Rit 34012 Amsterdam Sloterkade 1059EB 180 H https://t.co/s6tR3iJ6NU #p2000,523.500.562,48.516.622,2,11,4.00E+00
"8,44E+22",File op A67 Stilstaand verkeer #A67 #A67_LIE #file #fileleed #verkeer https://t.co/KuALz20iLy,5.141.601,577.353,2,15,1.40E+01
"8,44E+22",File op A17 Stilstaand verkeer #A17 #A17_THW #file #fileleed #verkeer https://t.co/YbYSF9AfXX,5.167.616,461.712,2,1,0.00E+00
"8,44E+22",Enige moment van de dag dat ik recht stond volgens mij.. @ High Tech Campus Eindhoven https://t.co/y3LDyIr1vw,514.107.399,545.848,2,7,1.00E+00
"8,44E+22",Goedemorgen #nederland ! 🌿☕️ @ Amstelhaven https://t.co/zB7au4IU13,5.235.948.278,490.609.578,2,11,4.00E+00
"8,44E+22",File op A67 Stilstaand verkeer #A67 #A67_SOM #file #fileleed #verkeer https://t.co/IEiGUbsgxP,5.142.285,563.932,2,2,1.00E+01
"8,44E+22",#BADHOEVEDORP #KEN | Ongeval Letsel AFRIT A9 L - AALSMEER 6 Badhoevedorp | https://t.co/vKeaclxKrH,5.234.303,476.674,2,18,1.40E+01
"8,44E+22",File op A59 Stilstaand verkeer #A59 #A59_DUS #file #fileleed #verkeer https://t.co/EVasIX9sY2,5.169.085,504.539,2,1,0.00E+00
"8,44E+22",File op A59 Stilstaand verkeer #A59 #A59_MJN #file #fileleed #verkeer https://t.co/PJG73qldf0,516.794,484.374,2,0,1.30E+01
"8,44E+22",Prio: 1 Letsel De Ruijterkade 1013AA Amsterdam https://t.co/X1J2F9lHhv #p2000,52.382.054,48.955.147,2,1,0.00E+00
"8,44E+22",#ICDirect 918 (V 8:23 van Amsterdam Airport) naar Breda is nu 13 minuten vertraagd.,5.230.944.443,476.194.429,2,16,1.40E+01
"8,44E+22",#TILBURG #LFL03 | A1 5014NG __ Molenstraat Tilburg Gezondheid 15402 MW-Brabant | https://t.co/nf0d0SuK79,515.673.522,50.886.737,2,13,4.00E+00
"8,44E+22",MWNL - Bijna 90 procent van de Nederlanders is gelukkig' - Iemands gezondheid bepaalt sterk de mate van geluk. Van… https://t.co/CTu7aRpm13,5.237.387.263,490.373.535,2,11,4.00E+00
"8,44E+22",MWNL - Nederlanders webshoppen meer in China - Nederlanders shoppen online telkens vaker over de grens. Er wordt… https://t.co/5wHAMe0JiS,5.237.387.263,490.373.535,2,18,1.40E+01
"8,44E+22","Was door Mn foto's aan het gaan en realiseer me dat ik deze ""fluffy goodness"" helemaal niet met… https://t.co/eTKZI8iUd2",5.231.615,498.632,2,12,4.00E+00
"8,44E+22",File op A76 Stilstaand verkeer #A76 #A76_IWT #file #fileleed #verkeer https://t.co/02gOa88Y7k,5.096.404,579.749,2,1,0.00E+00
"8,44E+22",File op A50 Stilstaand verkeer #A50 #A50_EWI #file #fileleed #verkeer https://t.co/enrXG7BBKe,5.190.526,576.441,2,0,1.30E+01
"8,44E+22",Goedemorgen op het werk tot 17.00! (@ Nicovij in Deventer OV) https://t.co/QzxxIps0Uo,5.223.858.927,619.918.854,2,11,4.00E+00
"8,44E+22",Eerst koffie #wakkerworden (@ Starbucks in Luchthaven Schiphol North Holland) https://t.co/NloldHtvXg,5.230.680.068,476.435.877,2,1,0.00E+00
"8,44E+22",De winter eindelijk voorbij? #zomerbanden #wisselen #nietmeerkrabben @ Mijdrecht https://t.co/mAAcVc5y1u,522.072,4.8594,2,1,0.00E+00
"8,44E+22",File op A15 Stilstaand verkeer #A15 #A15_RSQ #file #fileleed #verkeer https://t.co/1K5gRSOBw3,518.414,493.587,2,19,1.40E+01
"8,44E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Berchem Ongeval Rechterrijstrook versperd sinds 22/03/2017 08:33,511.925,4.4282,2,16,1.40E+01
"8,44E+22",File op A10 Stilstaand verkeer #A10 #A10_TLI #file #fileleed #verkeer https://t.co/VGeoBzW94J,5.239.031,484.411,2,11,4.00E+00
"8,44E+22",Laat naar bed en vroeg opstaan? Zorgen om kinderen of drukte op het werk?Er zijn veel zaken… https://t.co/dTCDCLCTA0,5.099.665,586.088,2,11,4.00E+00
"8,44E+22",File op A58 Stilstaand verkeer #A58 #A58_NQH #file #fileleed #verkeer https://t.co/AsCCb08du1,5.154.619,497.693,2,16,1.40E+01
"8,44E+22",Hallo wereld! #6iTest Alles over Internet!,5.236.686.168,49.404.865,2,19,1.40E+01
"8,44E+22",I'm at Winkelcentrum Skagerhof in Hoofddorp Noord-Holland https://t.co/fZzJZxZowT https://t.co/HogsirfbnW,5.230.930.397,467.103.053,2,11,4.00E+00
"8,44E+22",I'm at Winkelcentrum Skagerhof in Hoofddorp Noord-Holland https://t.co/fZzJZxZowT https://t.co/t7KPmGTj8a,5.230.930.397,467.103.053,2,16,1.40E+01
"8,44E+22",I'm at Winkelcentrum Skagerhof in Hoofddorp Noord-Holland https://t.co/fZzJZxZowT https://t.co/ukJOZR6X83,5.230.930.397,467.103.053,2,11,4.00E+00
"8,44E+22",File op A58 Langzaam rijdend tot stilstaand verkeer #A58 #A58_MNL #file #fileleed #verkeer https://t.co/jyg9xQhYTp,5.155.471,484.488,2,7,1.00E+00
"8,44E+22",File op N9 Stilstaand verkeer #N9 #N9_AKE #file #fileleed #verkeer https://t.co/XDCdNy7YhH,5.260.565,473.296,2,11,4.00E+00
"8,44E+22",B1 13190 Rit 34042 Amsterdam Eclipshof 1033XS 7 1 https://t.co/ZGj0qasJ6g #p2000,524.173.939,48.785.822,2,0,1.30E+01
"8,44E+22",File op A12 Stilstaand verkeer #A12 #A12_WTD #file #fileleed #verkeer https://t.co/53UJCgfI5B,5.206.647,474.763,2,11,4.00E+00
"8,44E+22",File op A28 Stilstaand verkeer #A28 #A28_WEZ #file #fileleed #verkeer https://t.co/AWeIsXJUc2,5.247.681,600.518,2,11,4.00E+00
"8,44E+22",A2 13160 Rit 34048 Amsterdam Panamalaan Tramhalte https://t.co/Z1Ya7Qbd3I #p2000,523.710.444,4.934.349,2,4,5.00E+00
"8,44E+22",Vandaag krijgen jullie een kijkje in mijn kamer! Benieuwd? Ga dan even naar mijn blog 🤗✨… https://t.co/Qxe3IrttnY,50.85,568.333,2,19,1.40E+01
"8,44E+22",@ericvanderburg dat zou wat zijn! Neehoor om 11.30 uur plant in een boom op Marken :-),5.246.974.649,498.914.404,2,13,4.00E+00
"8,44E+22",A2 13111 Rit 34049 Amsterdam Gyroscoopweg 1042AB 3 https://t.co/b0HBLV5fm7 #p2000,523.975.835,48.409.196,2,16,1.40E+01
"8,44E+22",Vandaag in Utrecht aan het werk. (@ Rijksdienst voor Ondernemend Nederland - @rvo_nederland in Utrecht Nederland) https://t.co/RHxYLwhDKH,5.208.821.681,510.523.708,2,16,1.40E+01
"8,44E+22",Collega's waren er als de kippen bij met de paasversiering. #pasen #eitje #kip #decoratie @… https://t.co/Ruqh3xIFPQ,5.233.991.534,48.540.362,2,11,4.00E+00
"8,44E+22",A1 13105 Rit 34053 Amsterdam Zuiderzeeweg Halte Zuiderzeeweg (tram PH) https://t.co/DmAXEUzh8q #p2000,523.870.802,49.496.855,2,16,1.40E+01
"8,44E+22",B1 13403 Rit 34057 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B4 AOA https://t.co/GukqKQojfR #p2000,523.703.613,48.395.754,2,14,1.40E+01
"8,44E+22",Zit je bij Starbucks lust je geen koffie. De watme choco smaakt ook naar koffie. Bah.… https://t.co/mzzwVVGSYQ,523.025.589,48.614.101,2,16,1.40E+01
